Detection Date,Latitude,Longitude,Lab Status
583,47.185323,-122.272677,0
583,47.486507,-121.79043899999999,0
583,47.286623999999996,-122.62465900000001,0
583,46.125312,-121.776785,0
583,48.508237,-122.39544199999999,2
583,47.832404,-122.316773,0
583,48.170527,-122.34023700000002,2
583,48.403978,-122.44726200000001,2
583,47.788376,-122.323,2
583,48.786623,-122.63871200000001,2
583,47.80239,-117.14086999999999,2
583,47.605973999999996,-122.16229399999999,2
583,47.879293,-122.19228899999999,0
583,48.082204,-123.19871299999998,0
583,47.81116,-122.37688999999999,0
583,47.230034,-122.38543899999999,0
583,47.31709,-122.61312,0
583,47.09567,-122.133307,0
583,47.849047,-122.61333700000002,0
583,48.01742,-122.58245,2
583,47.143528,-122.16006499999999,0
583,47.638286,-122.32736499999999,2
584,47.165333000000004,-122.258067,0
584,46.460085,-119.02325900000001,0
584,47.491817,-122.693453,0
584,48.49024,-120.19468,2
584,47.749452000000005,-122.539547,0
584,48.152561999999996,-122.492403,2
584,47.380793,-122.239929,0
584,46.897601,-119.502827,0
584,47.219515,-117.07584299999999,0
584,47.42255,-120.32009,0
584,47.808162,-122.24971599999999,2
584,47.638059000000005,-122.36258000000001,0
584,48.953787,-122.26614,0
584,47.33354,-122.05818400000001,0
584,47.731911,-122.199173,0
584,48.730717999999996,-122.35045900000001,2
584,48.775152,-122.52428799999998,0
584,47.679505,-122.3197,0
584,47.114407,-122.33973200000001,0
584,47.6459,-117.253179,0
584,46.986821,-122.905647,0
584,47.815717,-122.29783400000001,0
584,47.62984,-120.68945,2
584,48.068083,-122.11791799999999,0
584,47.262007000000004,-122.534223,0
584,47.286253,-122.392444,0
584,47.853746,-122.204045,0
584,48.156719,-122.17361100000001,2
584,48.988765,-123.06166999999999,0
584,47.156411999999996,-122.202707,2
584,47.565557,-122.667652,2
584,47.691811,-122.350274,0
584,48.152561999999996,-122.492403,2
584,47.51194,-122.36014499999999,2
584,47.774559,-122.21533500000001,0
584,47.215615,-122.41703600000001,2
584,48.714643,-122.490269,0
584,47.749452000000005,-122.539547,2
584,47.35908,-121.923629,0
584,47.547635,-121.999595,2
585,47.743549,-121.983935,0
585,48.9429,-122.45078999999998,0
585,47.769358000000004,-122.260875,2
585,48.775088000000004,-122.521996,0
585,47.236545,-122.44491399999998,2
585,47.048361,-122.91979599999999,0
585,48.388746000000005,-122.218631,2
585,47.048994,-122.879902,2
585,47.087641999999995,-117.580023,0
585,46.946304,-122.36048400000001,0
585,47.959063,-122.21023799999999,0
585,45.622126,-122.597334,0
585,47.540051,-122.395026,0
585,47.524431,-122.38040600000001,0
585,47.239016,-122.314871,0
585,47.061549,-122.37208899999999,2
585,47.56532,-121.86545500000001,2
585,45.617418,-122.58350700000001,0
585,47.204654999999995,-122.47766999999999,2
585,47.55555,-122.39931999999999,2
585,47.717459000000005,-122.184095,0
585,47.62984,-120.68945,2
585,47.12762,-122.43683600000001,2
585,46.436962,-122.810198,2
585,46.207296,-119.233167,0
585,47.950041999999996,-122.27448899999999,0
585,47.978156,-122.41853300000001,2
585,47.396904,-122.181826,0
585,47.04891,-122.87978999999999,2
585,47.528551,-122.225477,2
586,47.822312,-122.36147700000001,2
586,47.75482,-122.25929,2
586,48.591858,-122.357441,2
586,48.097643,-123.24056999999999,2
586,47.898154,-122.241867,2
586,47.38905,-122.62508000000001,2
586,46.053453999999995,-122.28837800000001,2
586,47.651976,-122.41379199999999,2
586,46.887389,-124.10688799999998,2
586,47.974325,-122.209577,0
586,48.39927,-122.49972,2
586,47.278822,-122.519641,2
586,47.075321,-122.938893,0
586,46.887396,-124.10696200000001,2
586,47.860107,-122.236649,0
586,45.73336,-121.5565,0
586,47.718363000000004,-122.201007,2
586,47.204654999999995,-122.47766999999999,2
586,48.848425,-122.59344499999999,2
586,48.848425,-122.59344499999999,2
586,48.40168,-122.546695,0
586,48.848425,-122.59344499999999,2
586,47.64901,-121.91353000000001,2
586,47.733415,-122.55717,2
586,48.977464000000005,-123.04696499999999,0
586,48.061731,-122.126827,0
586,47.307189,-122.371999,0
586,47.411861,-122.327569,0
586,47.99692,-117.56666000000001,2
586,48.752915,-122.62484099999999,0
586,47.559564,-122.119666,0
586,47.972784999999995,-122.20656299999999,2
586,47.612532,-117.229252,2
586,48.442281,-122.66318999999999,0
586,47.157928000000005,-122.58858000000001,2
586,47.487766,-122.21912900000001,0
586,46.994156,-122.82722199999999,0
586,48.155762,-122.67511299999998,2
586,48.936972999999995,-122.63960800000001,0
586,45.6382,-122.54099099999999,0
586,47.7131,-122.28954399999999,2
586,47.980845,-122.078418,2
586,47.759069000000004,-122.210051,2
586,47.522046,-122.594118,2
587,47.38898,-119.48323,0
587,47.378209999999996,-122.54727700000001,0
587,47.997244,-122.19041399999999,0
587,48.870281,-122.436275,2
587,47.908189,-122.202048,0
587,48.056437,-122.175845,0
587,46.96638,-124.16045,0
587,47.47532,-122.20487,0
587,45.63221,-122.67156000000001,0
587,46.904912,-122.933871,2
587,47.065421,-122.77414499999999,0
587,47.286445,-122.50247,0
587,48.25431,-121.60421000000001,0
587,47.862769,-122.002625,2
587,47.392275,-122.213707,0
587,47.571671,-122.283375,0
587,47.042221999999995,-122.743326,0
587,47.677765,-122.190146,2
587,47.252334000000005,-122.270551,0
587,47.54103,-122.63847,0
587,47.855492,-122.150029,2
587,47.883389,-122.143506,0
587,48.745855999999996,-122.44985700000001,0
587,47.783706,-122.285762,0
587,48.764354,-122.43671599999999,0
587,47.8572,-122.22038,0
587,47.131353000000004,-122.305799,2
587,47.729562,-122.08641599999999,0
587,47.597851,-122.83269299999999,0
587,47.950140000000005,-124.38543,2
587,47.637918,-122.400079,0
587,47.68509,-122.372095,0
587,48.713843,-117.408144,0
587,48.500183,-122.683399,2
587,47.201192,-122.486392,2
587,46.986494,-123.02558799999998,0
587,46.032057,-118.909226,2
587,48.03363,-122.55803,0
587,46.190925,-119.00500900000002,0
587,47.443912,-122.130202,0
587,48.217609,-122.35542,2
587,47.22501,-122.41560700000001,0
588,48.025135999999996,-122.031155,0
588,47.328271,-122.35492099999999,0
588,47.99491,-122.50952,2
588,47.403223,-122.31398200000001,2
588,47.99425,-122.207167,2
588,48.928000000000004,-122.64721000000002,0
588,48.155675,-122.19452,0
588,47.587289,-122.17935700000001,0
588,46.603014,-123.17119199999999,0
588,47.615898,-122.147217,2
588,47.589315,-122.38563500000001,0
588,45.635090000000005,-121.98765,2
588,47.634119,-122.646627,0
588,47.727897999999996,-122.16275,2
588,48.13497,-122.36731999999999,0
588,47.691658000000004,-122.008696,2
588,47.670106,-122.296819,0
588,48.387440000000005,-122.63375,0
588,47.879443,-122.14719699999999,0
588,47.136598,-122.05373200000001,2
588,47.227841999999995,-122.55011599999999,2
588,46.95615,-122.25733000000001,2
588,48.909416,-122.44613799999999,0
588,47.49348,-121.7831,0
588,47.717025,-117.46450300000001,0
588,47.763434000000004,-122.289689,0
588,47.306435,-122.216571,0
588,47.846903000000005,-121.683058,2
588,47.690213,-122.096951,0
588,47.71565,-122.29354,2
589,47.036499,-122.92436000000001,2
589,47.035623,-122.843051,2
589,47.079577,-122.29896200000002,0
589,47.042046,-122.943408,2
589,47.044088,-122.88359799999999,2
589,48.21419,-122.70435,2
589,46.380506,-120.32236999999999,0
589,47.042049,-122.94343300000001,2
589,48.61634,-122.44046999999999,0
589,47.928376,-122.295053,0
589,47.62984,-120.68945,0
589,47.204654999999995,-122.47766999999999,2
589,47.69676,-117.200461,0
589,47.735979,-122.32281699999999,0
589,47.085136,-122.74632700000001,2
589,47.085136,-122.74632700000001,0
589,47.787258,-122.30814,0
589,47.49348,-121.7831,2
589,47.56532,-121.86545500000001,0
589,47.135487,-122.40848799999999,0
589,48.08104,-123.105015,2
589,48.122256,-121.921861,2
589,48.081579999999995,-121.96931000000001,2
589,47.14808,-122.1591,0
589,48.284881,-122.668376,2
590,47.747077000000004,-122.48234099999999,2
590,47.273947,-122.48066499999999,2
590,48.062504,-122.137699,0
590,47.431664000000005,-120.34401499999998,0
590,47.643640999999995,-122.541898,0
590,47.747395000000004,-117.411391,2
590,47.674875,-122.35975900000001,2
590,47.754142,-122.359471,0
590,48.112451,-123.578608,0
590,45.603944,-122.53969,0
590,47.643533000000005,-122.542134,0
590,47.470309,-122.27788799999999,2
590,45.676159999999996,-122.527105,0
590,47.47313,-122.32373799999999,0
590,47.768768,-122.24168300000001,0
590,47.18372,-121.87597,2
590,47.29012,-122.51608200000001,0
590,47.896237,-122.104074,0
590,47.91188,-122.22959099999999,0
590,47.549789000000004,-122.10498100000001,0
590,47.732011,-122.29381200000002,2
591,47.358209,-122.054551,0
591,47.957125,-122.22811499999999,0
591,48.467439,-122.37936,2
591,47.064525,-122.207599,2
591,47.651709999999994,-122.69275,0
591,47.45491,-123.21583000000001,2
591,47.407481,-122.331949,0
591,46.914678,-121.23976699999999,0
591,48.23107,-122.40175,0
591,45.914452000000004,-120.733395,0
591,47.967626,-122.23531399999999,0
591,48.996027000000005,-123.036695,2
591,47.24858,-122.537,0
591,47.68784,-122.269124,0
591,47.882166999999995,-122.195532,0
591,48.754751,-122.465351,0
591,48.214467,-122.671675,2
591,48.672779,-122.489337,2
591,45.77683,-122.561952,0
591,47.446265999999994,-122.354497,2
591,47.685802,-122.36806200000001,2
591,47.50524,-122.684707,0
591,47.516093,-122.50632,2
591,48.398477,-122.66015,0
591,47.663938,-122.56509199999999,2
591,47.62984,-120.68945,2
591,47.205114,-122.474682,0
591,48.115008,-122.758393,2
591,46.238589000000005,-119.28066799999999,0
591,48.097691999999995,-123.240591,2
591,47.486987,-122.468331,2
591,48.794722,-122.594205,2
591,48.22665,-122.46538999999999,0
591,48.249379,-122.52969399999999,0
591,48.076941,-122.16943500000001,0
591,47.237877000000005,-122.452583,0
591,48.216848999999996,-122.75948100000001,2
591,47.327357,-122.337112,0
591,47.376812,-122.89440400000001,2
591,47.617675,-117.255995,0
591,48.951943,-122.51059599999999,0
591,47.554545000000005,-122.316395,0
591,48.414027000000004,-122.50249299999999,0
591,48.232803000000004,-122.338838,0
591,47.725491,-122.37097,2
591,47.644768,-122.642715,2
591,48.938761,-122.677329,2
591,48.748227,-122.40551200000002,0
591,47.21032,-123.11549,2
591,47.884763,-121.99193700000001,2
591,48.195233,-122.49025300000001,0
591,47.660145,-122.134234,0
591,47.123855999999996,-122.18596699999999,0
592,48.661654999999996,-121.67329099999999,0
592,47.719266999999995,-122.31581899999999,0
592,47.829745,-122.205448,2
592,48.708201,-122.43793400000001,2
592,48.937657,-122.637421,0
592,47.740932,-122.32461,2
592,47.800678000000005,-122.39006499999999,2
592,47.82557,-122.29245,0
592,47.862941,-122.171904,2
592,48.847559999999994,-122.59351000000001,2
592,48.069678,-122.46275,2
592,48.045732,-122.23980300000001,2
592,47.651314,-117.406853,0
592,47.880441,-121.88508,2
592,47.930445,-122.301603,0
592,47.62984,-120.68945,0
592,47.072790000000005,-123.26789,0
592,47.243854,-122.79020200000001,0
592,47.359246999999996,-122.27556100000001,2
592,47.359246999999996,-122.27556100000001,0
592,47.059393,-122.74103999999998,0
592,47.663087,-122.33961000000001,0
592,46.736114,-117.160119,0
592,47.56532,-121.86545500000001,0
592,47.740293,-122.33916699999999,0
592,48.605004,-118.04972,2
592,47.817279,-122.220275,0
592,47.943466,-122.23889299999999,2
592,47.680709,-122.542327,2
592,47.578537,-122.29011399999999,0
592,47.723393,-122.21066299999998,0
592,46.928157,-124.16717,0
592,48.384712,-122.51408300000001,2
592,47.021848999999996,-122.858391,2
592,47.286035,-122.49753600000001,2
592,47.259011,-122.221021,0
592,48.960943,-122.420573,0
592,48.100478,-122.397097,2
593,47.514491,-122.196704,0
593,47.570527,-117.680144,0
593,46.48048,-124.05349,0
593,47.2676,-122.64235,0
593,46.939915,-122.363996,2
593,47.30151,-122.3303,0
593,47.011579,-124.167418,0
593,47.679361,-122.28241399999999,0
593,47.94171,-122.29996499999999,0
593,47.146609000000005,-122.51474499999999,2
593,47.327224,-122.164201,0
593,46.67329,-120.617498,0
593,47.172476,-122.43464099999998,2
593,48.01318,-122.50494099999999,2
593,47.948807,-122.114768,0
593,47.621863,-122.30443400000001,2
593,47.373262,-122.225632,0
593,47.3855,-123.151858,2
593,47.172393,-122.44365900000001,2
593,45.624593,-122.55096,2
593,47.565492,-122.146179,0
593,47.271095,-122.365131,0
594,47.60541,-122.307946,2
594,47.42899,-122.47818000000001,0
594,47.30151,-122.3303,0
594,47.860580999999996,-122.297147,0
594,46.92694,-123.052249,2
594,47.176057,-120.94417,0
594,48.14232,-122.56832,0
594,47.769078,-122.20811200000001,0
594,48.3376,-122.60829199999999,0
594,48.741116,-122.432296,0
594,47.97659,-122.20596,0
594,48.171888,-122.364529,2
594,47.62984,-120.68945,0
594,47.654803,-122.160521,0
594,47.75463,-122.27795,2
594,47.056765000000006,-123.08905,2
594,47.501028000000005,-122.229064,0
594,47.477551,-122.060598,0
594,47.921155999999996,-122.30791599999999,2
594,47.823698,-122.330476,0
594,48.78476,-122.57405200000001,0
594,47.287698,-122.39803899999998,0
594,48.408343,-122.336482,0
594,47.02317,-122.849915,2
594,48.126290999999995,-122.36451399999999,0
594,47.687859,-122.40351299999999,0
594,47.607124,-117.37560400000001,0
594,48.55664,-122.89296000000002,0
594,48.11495,-123.45188999999999,0
594,48.7098,-122.4792,2
594,47.760859,-122.561651,0
594,48.194138,-122.49843500000001,0
594,48.716623999999996,-123.01222,2
594,48.805240000000005,-122.397815,2
594,48.530031,-122.39314399999999,0
594,48.206309999999995,-122.46101999999999,0
594,48.135119,-122.258058,2
594,47.70319,-122.50863999999999,2
594,47.62984,-120.68945,0
594,47.448338,-122.60586699999999,2
595,47.633562,-122.70329299999999,0
595,48.541281,-122.187276,0
595,48.718864,-122.51588400000001,2
595,45.617146999999996,-122.49808,2
595,48.12424,-122.360423,0
595,48.392213,-122.324026,2
595,47.531225,-122.222416,0
595,47.92693,-122.68798999999999,2
595,47.370706,-122.275279,2
595,48.228196999999994,-122.14268,2
595,48.0775,-122.49014299999999,0
595,48.993181,-122.745703,0
595,48.275386,-121.98868999999999,2
595,48.422442,-122.61416899999999,2
595,48.770171999999995,-122.510393,2
595,47.824793,-122.323378,0
595,47.19102,-123.12866000000001,0
595,47.274543,-122.508633,0
595,48.98596,-122.743605,0
595,46.834557000000004,-123.04921200000001,0
595,47.006239,-122.868108,0
595,45.637995000000004,-122.641535,0
595,47.25513,-122.44163999999999,0
595,47.92605,-122.68712,2
595,47.42759,-122.445102,2
595,47.440339,-122.343994,2
595,47.300887,-122.380614,0
595,48.066469,-122.12710700000001,0
595,48.570729,-123.151568,0
595,47.587281,-122.377808,0
595,48.569917,-123.15225500000001,2
596,48.869685,-122.52184,0
596,48.870296999999994,-122.532439,2
596,46.614599,-121.680851,0
596,47.555946,-122.303974,0
596,47.985029,-122.10776200000001,2
596,48.097413,-122.16943500000001,0
596,47.405623,-122.21361499999999,2
596,47.419922,-122.08242299999999,2
596,48.110157,-122.172722,0
596,47.855367,-121.677517,2
596,47.855367,-121.677517,2
596,47.856805,-122.01053999999999,2
596,47.855333,-121.677526,2
596,47.855333,-121.677526,2
596,47.855333,-121.677526,0
596,47.54226,-123.04033000000001,2
596,47.708056,-122.25059499999999,0
596,47.744871999999994,-122.19991599999999,2
596,48.105659,-122.324596,2
596,47.821034000000004,-122.14648700000001,2
596,47.594623,-122.29506699999999,2
596,47.168079999999996,-123.06752,0
596,48.303562,-122.318848,0
596,48.941753000000006,-122.762904,0
596,48.163977,-122.618825,2
596,48.126290999999995,-122.36451399999999,0
596,48.089102000000004,-122.166301,2
596,46.99508,-124.16333999999999,2
596,47.490207,-123.036061,2
596,48.31647,-122.51477,0
596,47.092737,-122.31143200000001,0
596,46.99512,-124.16305,2
596,47.769771999999996,-122.312458,0
596,47.025197,-122.75001499999999,0
597,47.661705,-122.059873,2
597,47.608876,-122.62871000000001,0
597,47.471771999999994,-122.34858100000001,2
597,47.876131,-121.875973,2
597,47.693146999999996,-122.898968,2
597,48.649877000000004,-122.375395,0
597,47.69062,-122.35398700000002,0
597,47.415423,-122.316096,2
597,48.512726,-122.637394,2
597,47.381256,-122.21065700000001,2
597,48.301658,-122.34375700000001,2
597,47.353857,-122.278328,0
597,48.206519,-122.050284,0
597,47.524504,-122.368399,0
597,45.72849,-121.48229599999999,2
597,47.90705,-122.38478899999998,0
597,48.12963,-123.20584,0
597,48.721394000000004,-122.48355,2
597,47.604493,-117.396847,2
597,46.99552,-120.53187,0
597,47.548615000000005,-122.58519299999999,0
597,48.11378,-122.80198,0
597,48.781222,-122.417208,0
597,47.309399,-122.225668,0
597,47.517507,-122.193463,0
597,48.91066,-122.750623,0
597,47.738968,-122.290709,2
597,47.787763,-122.382411,0
597,47.497222,-122.34398300000001,0
598,47.984149,-122.211533,0
598,48.957439,-122.451843,0
598,47.625589,-122.28403300000001,0
598,46.98686,-124.16696,0
598,48.151598,-122.486673,2
598,48.952943,-122.45548600000001,2
598,48.72359,-122.46741899999999,0
598,48.302015000000004,-122.34416499999999,2
598,48.514641999999995,-122.631778,2
598,47.803036,-122.23280600000001,0
598,47.76144,-122.20563,0
598,47.537185,-122.27225800000001,2
598,47.282353,-122.30115500000001,2
598,49.261908,-123.14178899999999,2
598,45.649817,-122.17066299999999,0
598,47.899584000000004,-122.19279499999999,0
598,48.752342999999996,-122.48370200000001,2
598,48.956801,-122.656741,2
598,48.273371000000004,-122.73206100000002,0
598,48.081579999999995,-121.96931000000001,0
598,48.818622,-122.45371999999999,2
598,46.869587,-122.254069,2
598,47.35501,-122.081318,0
598,48.758818,-122.798825,0
598,47.222149,-122.38265700000001,0
598,46.730346999999995,-123.00348999999999,0
598,47.357703,-122.310946,0
598,47.692878,-122.378647,2
598,47.452746000000005,-122.536514,0
598,47.679229,-122.271999,0
599,47.714412,-122.307948,0
599,48.936408,-122.140976,2
599,47.785322,-122.375933,0
599,48.775832,-122.420092,2
599,48.532276,-121.88788500000001,0
599,47.49714,-123.07376000000001,0
599,48.868373999999996,-122.626189,2
599,46.558152,-121.76019099999999,0
599,47.987262,-122.100618,0
599,46.719427,-117.163598,2
599,48.718875,-122.50155,0
599,48.718887,-122.50156100000001,2
599,48.936408,-122.140976,0
599,46.981134000000004,-122.363221,0
599,47.394157,-122.189103,0
599,48.182479,-122.51534199999999,2
599,48.44686,-122.88452099999999,2
599,48.095354,-122.93184099999999,0
599,47.99491,-122.50952,0
599,47.332770000000004,-122.50721000000001,0
599,47.587679,-122.13428600000002,0
599,49.20469,-122.94283999999999,2
599,47.228845,-122.53913600000001,2
599,45.604028,-122.556453,0
599,47.502139,-122.453172,0
599,47.45593,-122.36096,0
599,47.102016,-122.304498,2
600,48.49268,-122.63295,0
600,46.94239,-122.60735,0
600,47.792475,-122.231334,0
600,47.742015,-122.357757,0
600,47.65643,-122.39191299999999,0
600,47.520794,-122.39158,2
600,48.842831,-122.588425,0
600,48.76832,-122.492966,2
600,48.63337,-122.47195500000001,2
600,47.571338,-122.609472,0
600,47.738572,-122.33946999999999,2
600,47.386052,-122.25826399999998,2
600,47.214927,-121.137946,0
600,47.734858,-121.93496999999999,0
600,48.75235,-122.47122,0
600,47.615469,-122.351444,0
600,47.724104,-122.316553,2
600,48.428740999999995,-122.33166000000001,0
600,47.688533,-117.45706200000001,0
600,47.201988,-122.447998,0
600,47.328776,-122.043424,0
600,48.138078,-122.22604,0
600,47.213892,-122.45058300000001,0
600,47.51354,-122.37108500000001,2
600,47.814992,-122.37465300000001,2
600,48.476008,-122.65444699999999,2
600,48.194644,-122.12315600000001,2
600,47.66133,-122.319985,0
600,47.645113,-121.909263,2
600,47.087444,-122.87519099999999,2
600,47.478727,-122.62305400000001,2
600,47.927755,-122.29908999999999,2
600,48.425647,-122.594598,0
600,47.657505,-122.94891299999999,2
601,47.156664,-122.93383700000001,0
601,47.62984,-120.68945,0
601,47.362028,-122.050271,2
601,47.04437,-122.82323999999998,0
601,48.476048999999996,-122.317172,0
601,47.574376,-122.30543999999999,0
601,47.227841999999995,-122.21478400000001,0
601,47.0649,-122.41022,2
601,48.744011,-122.206677,2
601,47.384778000000004,-122.09398700000001,2
601,47.520097,-122.344476,2
601,47.301218,-122.142903,0
601,46.957076,-124.15078100000001,2
601,47.79803,-122.49771000000001,0
601,47.580121000000005,-122.30900600000001,0
601,48.089881,-122.87104099999999,2
601,47.218765999999995,-123.030107,2
601,48.90582,-122.334595,2
601,47.353384999999996,-122.056628,2
602,48.195139000000005,-122.12286999999999,0
602,47.850604,-122.085242,0
602,48.626077,-122.463971,0
602,48.245539,-122.48561000000001,0
602,48.020653,-122.47531699999999,2
602,46.959808,-122.91682,0
602,47.790455,-122.503479,2
602,47.759906,-122.29097900000001,2
602,48.905859,-122.660269,0
602,46.275090000000006,-122.90723999999999,0
602,46.252869,-123.316321,0
602,47.664158,-122.373452,2
602,47.789953999999994,-122.50373300000001,2
602,48.398671,-122.54109,0
602,48.524858,-121.744781,2
602,47.360575,-122.27485300000001,0
602,47.692621,-122.38598999999999,0
603,48.787463,-122.50368300000001,2
603,48.29181,-122.54416,2
603,47.423653,-122.15307,0
603,47.62984,-120.68945,0
603,47.856054,-122.25014099999999,0
603,47.036786,-122.83543700000001,2
603,45.744309,-122.53574099999999,0
603,47.048833,-122.859501,0
603,47.628167,-122.280612,0
603,47.611582,-122.046007,0
603,47.418128,-122.197457,2
603,48.512159999999994,-122.632725,2
603,47.089366,-121.885586,2
603,47.114008,-122.09131699999999,0
604,48.00016,-122.207935,2
604,47.420229,-122.01082099999999,0
604,48.298082,-121.524878,2
604,48.662605,-122.496247,0
604,48.545776000000004,-122.220749,0
604,48.697131,-122.90696000000001,0
604,47.688399,-122.382883,2
604,48.53987,-122.97461000000001,0
604,47.62984,-120.68945,0
604,47.333987,-122.517619,2
604,48.662869,-122.496027,0
604,48.030588,-122.678206,2
604,47.569685,-122.684991,2
604,48.457532,-122.553101,2
604,47.835215999999996,-122.3335,0
604,48.14047,-122.59477,0
604,48.177492,-122.526794,2
604,47.674686,-122.393817,0
604,47.550874,-122.383091,2
604,47.4737,-123.83601000000002,2
604,47.679192,-117.261548,2
604,47.389967,-122.221749,0
604,48.527389,-122.21173999999999,2
604,48.02234,-122.58707,2
604,48.21928,-122.53108999999999,0
604,48.47514,-122.33559,2
604,47.610664,-122.643073,0
604,46.90791,-122.64161200000001,2
604,47.397888,-122.62431799999999,2
604,48.75817,-122.42294,0
605,47.95493,-117.5573,2
605,48.93758,-122.48288400000001,0
605,48.108282,-123.096575,2
605,47.865911,-121.986893,0
605,48.10739,-122.4382,0
605,48.00777,-122.56155,2
605,48.853501,-122.613918,2
605,47.704903,-122.366151,2
605,47.072269,-122.39936999999999,2
605,48.28902,-122.54978,0
605,47.566708,-122.22483600000001,2
605,48.221375,-122.688451,2
605,47.594694,-122.13651899999999,2
605,48.099140000000006,-123.43533000000001,0
605,47.120218,-122.19037900000001,0
605,47.328,-122.58008999999998,2
605,47.042054,-122.943327,2
605,48.948178000000006,-122.434531,0
605,48.026787,-117.60683999999999,0
605,47.675959999999996,-122.27861200000001,0
605,47.58793,-122.12878,2
605,47.859928000000004,-121.826303,0
606,47.996204,-121.91245900000001,0
606,48.891767,-122.470845,0
606,47.159153,-122.521804,2
606,47.327612,-122.261503,2
606,48.708025,-122.46458899999999,0
606,48.379831,-122.52429199999999,2
606,47.942823,-122.26268400000001,0
607,47.392169,-121.97650900000001,2
607,47.860657,-122.317834,0
607,47.001914,-122.79488899999998,0
607,48.758174,-122.48243500000001,0
607,47.990068,-122.026328,0
607,47.62775,-122.30636899999999,0
607,47.012608,-122.995176,0
607,47.65704,-122.41819,2
607,47.482943,-122.322921,0
607,47.393155,-122.26148300000001,0
607,47.198801,-122.36288400000001,2
607,47.304564,-122.42319499999999,0
608,48.41004,-119.4894,0
608,47.654747,-122.330225,2
608,45.7307,-122.66698999999998,0
608,48.865031,-122.68078700000001,2
608,48.863719,-122.59685900000001,2
608,48.904441,-122.750597,0
608,48.99536,-122.75808,2
608,45.64048,-122.62400600000001,2
608,48.445838,-122.638049,2
608,48.022819,-122.51703799999999,2
608,48.595659999999995,-122.8124,0
608,47.417115,-122.68553100000001,2
608,47.423837,-122.331329,0
608,48.11766,-122.78191000000001,0
608,48.754556,-122.35556399999999,0
609,48.46846,-122.33028999999999,0
609,47.664078,-117.20364099999999,0
609,48.9429,-122.45078999999998,0
609,47.537659999999995,-122.16548,0
609,47.491153000000004,-121.716577,2
609,47.574194,-122.16645700000001,0
609,47.018177,-122.761756,0
609,48.898007,-122.640606,2
609,47.672947,-122.38856399999999,0
609,47.355411,-122.936154,0
609,47.2216,-120.69873999999999,2
610,47.862709,-122.33108,0
610,48.51661,-122.18875,0
610,48.033226,-122.59659599999999,2
610,45.686865000000004,-122.680803,2
610,48.5076,-122.81183999999999,2
610,48.42374,-122.614829,0
610,47.701707,-122.359622,0
610,46.18372,-123.05726999999999,0
610,48.984269,-122.574809,1
610,48.99415,-122.7535,2
610,47.409924,-122.67213899999999,2
610,47.502179999999996,-122.16402,2
610,47.571543,-122.615045,0
610,47.998788,-122.541576,0
610,48.757733,-122.41814099999999,2
610,48.745049,-122.43880300000001,2
610,47.853737,-122.009029,2
611,48.11128,-122.56551,2
611,47.234325,-122.41541699999999,0
611,47.622094,-122.335149,2
611,47.8768,-122.21611000000001,2
611,47.036483000000004,-122.820493,0
611,47.894368,-122.16103899999999,0
611,48.014790000000005,-122.06411000000001,0
611,47.228365000000004,-122.26820500000001,2
611,47.660312,-122.27166000000001,2
611,48.054968,-122.165379,2
611,47.44126,-122.10638999999999,2
612,46.382236,-117.09853100000001,2
612,46.695398,-120.584446,2
612,47.912057,-122.282362,2
612,48.094575,-122.721028,2
612,48.868684,-122.624094,0
612,47.89683,-122.30686299999999,2
613,48.495989,-122.67328300000001,0
613,47.673757,-122.748349,0
613,47.67887,-122.20664,2
613,48.095955,-123.79508799999999,0
613,48.573803000000005,-123.05218300000001,0
613,48.848425,-122.59344499999999,0
613,48.121972,-122.31896200000001,0
613,48.309185,-122.644602,2
613,46.841351,-122.392016,0
614,48.890159000000004,-122.494965,2
614,48.168252,-122.483375,0
614,46.442190000000004,-124.0513,0
614,48.858495,-122.628262,2
614,48.97822,-122.60634399999999,2
614,48.706782000000004,-122.325773,2
615,45.65224,-122.53425700000001,0
615,47.373653999999995,-122.28031399999999,0
615,47.297062,-122.23573,0
615,46.020144,-118.661825,0
615,47.65917,-122.34218999999999,2
615,48.405982,-122.551787,2
615,46.989209,-122.71404,2
615,48.15769,-122.48446000000001,0
615,47.763476000000004,-120.162472,0
615,47.639603,-122.572131,0
615,47.673577,-122.059921,2
616,46.892364,-124.128979,2
616,47.070063,-122.98198899999998,2
616,48.880047,-122.50461299999999,2
616,47.60968,-122.17848000000001,2
616,47.502315,-122.261045,2
616,47.889815000000006,-122.29713999999998,0
616,47.74986,-122.3678,2
616,48.373329999999996,-122.63269,2
616,47.74986,-122.3678,2
616,48.994196,-122.620777,0
616,48.365983,-122.642519,2
616,47.670854,-122.31834099999999,0
616,48.24518,-122.52193999999999,0
616,47.721028999999994,-122.30701200000001,2
616,47.736957000000004,-121.96396000000001,0
616,47.873026,-122.316842,2
616,47.37733,-123.04061000000002,2
616,47.189516999999995,-122.553207,0
616,47.674820000000004,-122.37888799999999,0
616,47.477431,-121.758045,2
616,47.58147,-122.00682900000001,2
616,47.655767,-122.19983799999999,2
617,48.716766,-122.32336200000002,0
617,47.65916,-122.65330900000001,2
617,47.688254,-122.28496499999999,0
617,47.478927,-122.336211,2
617,47.771840999999995,-122.38405900000001,2
617,47.495573,-122.624599,2
617,48.11542,-122.5708,0
617,47.291177000000005,-122.194341,0
617,47.613821,-122.314007,2
