Detection Date,Latitude,Longitude,Notes,Lab Status
446,47.152745,-119.367377,Was sitting still on the porch upper eaves about 4 feet from an actively yellow jacket hive being built it was the biggest bee I have ever seen with the orange color. I didn't realize what it was,0
446,46.521513,-117.012612,Flying past us near our house. Did not find a nest. We have many wild honeybee nests all around us. Last year found a huge pile of honeybees in our pasture dead and dying on the ground. I do have pictures but will have to search for them.,0
446,47.665515,-122.33873,"Very large wasp that landed on my window ledge, see picture.  I did not know at the time to look for an orange face, I don't know what the face color was.  The window ledge is about 3 inches",0
446,47.946801,-122.24568899999998,"My girlfriend was digging a flower bed behind the house and one of these giant hornets came out of the dirt and flew past her, it looked like it might have been a mole tunnel that it came from.",0
447,48.563552,-121.411273,Was trimming the hedge right on Highway 20 when a half a dozen bees chased 2 large flying wasps (2 inches) from my driveway area to the end if the hedge and back again...all happened in just a few seconds...no pictures...yes I will trap for you...,0
447,47.38077,-122.65212,Seen twice last few days,0
447,47.562359,-122.03891399999999,"Sorry, we don't have a photo, but my husband and I were sitting on our deck in Sammamish and a VERY large bumble bee flew around us for several minutes. It was bigger than any we've seen before. Then on Saturday night, we had to take our dog to an emerge",0
447,48.85324,-122.601104,"This bee was at my hummingbird feeder. I wasn’t able to get a very good photo, so it might be impossible to tell.  The bee looked particularly large and reminded me of one I saw about a month ago but was unable to photograph.  It landed on my kitchen w",0
447,47.859496,-122.26428,"My initial thought was, ""this looks like a huge bumblebee. It was sluggish, appx. 1.25"" long, and I moved it from patio to lawn.  I don't believe it's the Asian hornet, but would like to know if you can identify it. Is it dangerous?",0
447,48.096743,-120.45873700000001,"Had a hive that was starting to do its spring activity.  Yesterday, no bees anywhere.  Still lots of honey in the hive.  Could this be the Wasp?  On the county line Snohimish/Skagit on hwy 530.",0
448,48.03966,-122.7768,The stinger was half as long as the body. It hovered over me as I sat there. The head looked like it had a small helmet on. Then it flew away.,0
448,48.578994,-122.342321,"I heard a loud buzzing and my first thought when I saw it moving across the room was large horsefly (I didn't have my contacts in), but it was bigger than that. I followed it from my bedroom into the bathroom where it flew into the shower (I live in an R",0
448,48.311344,-122.23068899999998,I believe that I saw one of these giant wasps on Easter Sunday. My husband and I were outside all day working on our garden. At one point I had left our veggie garden and was walking back along the side of my husbands shop (which is 30’ in depth) and I,0
448,47.676217,-122.113955,Saw a giant hornet flying near our porch. Did not bother us but was investigating an area where we commonly have other wasps.,0
448,47.639437,-122.385481,Looked dead or dying. Pretty sure it was an Asian hornet. Had the reddish/orange color and was in about 1.5 inches long,0
448,48.149809999999995,-123.13306000000001,Was dead on the ground..looked like it had Larvae.  Large park across the street,0
448,47.916729,-124.530363,it was bumping around my house.  (I'd left the door open). I caught it in a glass to release it and thought it was so weird looking I'd save it to show the grandkids but it was so angry I released it.  then THIS morning I saw the information identifying,0
448,47.669197,-122.28961100000001,"Couldn’t get a photo. It was 0.5-1” long and looked like a bee, not as much like a wasp, but not one I had ever seen before. It was buzzing around in a back corner of our yard close to the ground",0
449,48.234784999999995,-122.512932,"It is a little over 1 inch, and I doubt that it is an Asian Giant Hornet. However, it doesn't look enough like what I am familiar with.",0
449,48.588408,-122.409922,"Our AWESOME dog caught and chewed this monster hornet, so it has saliva and mud on the body. My son severed the neck - as it was writhing. I have saved it to submit if someone wants it.",0
449,48.74478,-122.478403,"Over an inch long. I have single-paned windows and I only noticed my window thumping because I thought it was wind. It was this bug flying into the window repeatedly. I thought the time of day was strange, along with it’s size. It was not not skinny.",0
449,48.061953,-122.160771,I apologize for not saving the carcas but I didn't realize this was an dangerous species. Two wasps entered my home and was really loud. Unmistakably loud. They were also aggresive coming at me when I tried to kill them. Their bodies were the biggest was,0
449,47.21046,-122.30202299999999,"I killed one of these about 3 weeks ago in the back yard. Large yellow evil looking hornet, looked like a black face horent but yello.  I have seen them flying through the back yard since then on occassion.  I live on beacon hill 13th and Ferdinand.",0
449,47.603491999999996,-122.33652,The suspected Asian hornett was 1.5 inches long and resembled the photo on your site.  I definitely was snot any of the other pictures shown.  It came into the room when I opened the sliding screen and stayed on the screen until I shooed it way.  then it,0
450,46.25472,-120.84395,This bee is larger as a normal bee,0
450,47.371190000000006,-121.961822,No photo.  I believe that I killed a giant asian hornet that somehow was inside my house.  It was not very active at the time so didn't cause a problem.  This happened before the first Seattle Times article on the subject appeared.  I live in the Ravensd,0
450,47.643943,-122.623737,"Walking in our field observed these bugs hovering around the ground, & then going into holes.  I’m not sure they’re Asian hornets, because they’re the approximate size of a honey bee.",0
450,48.068763,-122.132522,"Possibly two individuals in Marysville, WA. One flew by and one then one was on a rhododendron (coul have been the same one as I didn't see the first one land). Went to grab my phone to take a pic but it flew away. I am very familiar with other stinging",0
450,48.734590000000004,-122.46016200000001,"Size of a bumble bee, but it wasn’t so I took a closer look, alarmed by its size. I’ll try to get a photo tomorrow.",0
450,48.734703,-122.66819299999999,I saw it on my back porch screen door. However it flew off before I was able to take a photo.,0
450,47.568535,-122.636847,"I saw this huge hornet in my backyard. I’ve never seen a hornet like that before (WA native). It was huge. I sprayed it with my hose and tried to kill it, but when I came back outside later it was gone.",0
450,48.728709,-122.49585800000001,It came in our bedroom window which was open with the light on and it was  about 30’ above ground,0
451,47.573024,-122.38436899999999,"Not Asian Giant Hornet but large, different than I have seen in West Seattle and hard to kill, so here it is.",0
